Name	RNAi_1	RNAi_3	RNAi_4	Untreated_1	Untreated_3	Untreated_4
FBtr0084383	9	2	1	10	2	7
FBtr0076984	223	87	77	170	74	49
FBtr0088758	2	2	1	2	2	3
FBtr0075153	3879.25	1277	1335.076	4740.568	1457	1555.09
FBtr0333386	960.567	801.953	766.573	1529.516	348.728	508.901
FBtr0078346	3912.135	471.524	684.99	1516.411	290.513	147.076
FBtr0309230	423.93	82.097	77.984	260.757	78.565	82.832
FBtr0333385	517.663	517.337	675.498	961.44	536.134	414.783
FBtr0072803	0	0	0	0	1	1
FBtr0076274	1198.718	468.894	554	1211.622	393.7	437
FBtr0333756	5137.938	502.857	433.887	5089.37	605.464	499.33
FBtr0345165	1622.372	1173.082	1276.131	4137.11	1384.42	1074.877
FBtr0073683	1383.392	534.432	804.506	152.103	424.242	621.834
FBtr0075729	5	3	2	9	6	3
FBtr0073426	4784.413	2222.083	2630.586	549.424	267.721	262.142
FBtr0333963	166.012	25.63	24.831	116.081	9.053	11.592
FBtr0073425	170.233	59.611	32.746	39.671	5.171	14.813
FBtr0080369	2378.97	1027.464	1241.083	3272.714	924.814	1005.678
FBtr0344859	6550.945	2475.764	2743.446	6431.868	2400.553	2359.263
FBtr0333090	656.414	146.328	222.545	454.629	106.83	171.085
FBtr0333089	499.93	62.425	50.89	477.619	50.764	73.974
FBtr0072693	2	0	0	2	0	0
FBtr0075034	1999.063	652	707	1643	475	602
FBtr0075605	552.343	214	216	644	171	192
FBtr0071860	780.465	249.364	294	770.163	185	242
FBtr0073196	0.505	0	0	1.129	0	0
FBtr0309790	0.495	1	0	0.871	1	0
FBtr0073401	0	0	0	0	0	0
FBtr0300357	37.929	21.057	22	29.211	11.083	9
FBtr0077041	7	1	3	7	1	2
FBtr0076504	878	344.495	446.445	936.726	283.456	302.119
FBtr0306049	785.425	157	160	912.237	288	199
FBtr0078000	3	0	0	1	1	2
FBtr0086925	39.092	12.825	26.377	60.104	18.025	7.4
FBtr0306248	187.868	24.789	51.742	189.669	53.208	49.45
FBtr0086923	1360.632	452.793	531.09	1563.253	414.813	448.732
FBtr0331464	48.41	16.593	15.804	19.979	15.961	21.408
FBtr0074879	24.104	2.06	5.205	10.037	2.343	5.282
FBtr0344256	39.992	0.313	0.378	35.714	0.623	12.948
FBtr0074880	288.806	79.231	102.005	175.02	34.424	61.062
FBtr0084374	1738.242	615.801	673.516	1630.891	534.283	506.897
FBtr0084375	110.511	28.199	34.484	69.109	38.717	34.103
FBtr0088532	1055.467	491.465	465.718	733.231	465.8	490.328
FBtr0088531	853.179	230.949	271.282	1106.89	153.923	247.466
FBtr0346143	1.001	0.143	0	7.13	1.594	0.66
FBtr0083738	0	0	0	0.199	0.406	0.485
FBtr0084853	2	1	0	4	0	0
FBtr0074887	242.595	93.012	79.658	120.8	85.131	105.192
FBtr0074885	86.994	29.863	34.882	65.84	25.186	24.932
FBtr0332147	19.999	11.864	12.214	12.689	10.655	14.157
FBtr0074889	56.924	49.459	58.126	77.984	33.494	40.435
FBtr0074886	137.355	76.886	102.016	256.465	103.31	118.874
FBtr0332146	149.894	103.828	151.783	273.683	96.68	89.638
FBtr0111108	96.931	28.166	19.198	56.716	19.414	28.337
FBtr0074888	13.308	13.921	11.128	10.823	12.131	17.435
FBtr0345936	4.832	15.136	0.408	0.347	0.422	5.231
FBtr0088806	380.168	158.864	198.592	456.653	119.578	178.769
FBtr0077047	87.129	30	22	69	15	23
FBtr0307058	219.2	103.62	59.486	204.689	61.574	106.016
FBtr0079100	8088.779	3684.931	3967.629	8567.931	2908.708	2789.838
FBtr0307059	115.182	23.238	45.13	157.173	45.196	36.332
FBtr0346460	216.18	116.899	122.755	163.665	166.202	120.815
FBtr0110879	391.047	84	90	275	66	124
FBtr0087740	2113.938	1052.086	1258.094	2974.482	927.679	1175.603
FBtr0087741	1592.092	286.944	313.477	1003.086	279.362	223.071
FBtr0333149	111.644	82.97	102.429	177.427	46.959	36.327
FBtr0077418	1	1	0	0	0	0
FBtr0081395	9.68	5.707	7.62	10.254	5.049	3.978
FBtr0335150	22.325	8.293	13.38	25.757	6.951	5.022
FBtr0074037	8.664	2.928	5.024	15.534	3.857	3.859
FBtr0344943	20.354	5.072	4.976	27.466	6.143	3.141
FBtr0333870	513.347	52.149	53.367	282.11	70.192	79.998
FBtr0113841	265.8	30.531	35.783	417.946	47.699	31.955
FBtr0333872	103.347	13.265	7.189	33.883	0.014	0.016
FBtr0333871	48.375	0.019	5.115	16.567	3.317	7.128
FBtr0302641	112.971	16.071	19.228	134.23	21.513	17.637
FBtr0302638	10.31	5.472	7.683	52.499	14.568	9.148
FBtr0300528	48.483	9.016	11.867	35.913	11.148	10.258
FBtr0300530	50.849	8.822	11.479	31.989	11.007	13.259
FBtr0302643	84.11	27.746	30.703	73.502	14.46	16.361
FBtr0302639	21.524	5.679	7.565	26.077	9.507	14.563
FBtr0300529	15.408	3.62	5.255	14.398	5.636	8.115
FBtr0300531	7.23	2.817	4.336	13.209	5.425	4.417
FBtr0300535	47.583	8.79	11.57	29.826	11.09	10.17
FBtr0302640	16.783	5.426	7.051	14.435	6.763	6.356
FBtr0300533	23.571	3.909	5.871	20.754	4.952	4.87
FBtr0300532	12.767	3.522	5	9.646	4.328	4.27
FBtr0299891	682.519	293.577	274.802	997.499	260.488	262.676
FBtr0299893	14.335	3.392	4.73	11.059	4.446	4.076
FBtr0302637	11.567	46.438	68.702	34.479	42.8	46.365
FBtr0302642	132.488	15.901	18.686	102.034	21.637	26.697
FBtr0299892	31.401	9.716	9.141	32.141	12.577	8.98
FBtr0300534	36.416	11.085	14.33	24.309	7.655	8.783
FBtr0084801	2356.598	1199	1320	2795	1126	1187
FBtr0343747	235.952	73.076	59.168	128.97	48.502	29.97
FBtr0079892	165.048	77.924	115.832	268.03	72.498	125.03
FBtr0084230	3294.23	1333	1520.494	3231.579	1030.999	1267.468
FBtr0080096	3.02	2.696	3.295	2.755	1.176	0
FBtr0304114	6.13	2.304	2.705	7.582	3.824	0
FBtr0301853	7.344	5.471	0.711	0.676	0.821	7.958
FBtr0072006	0.656	0.529	1.289	10.324	4.179	1.042
FBtr0303270	1	1	1	1.001	0	0
FBtr0332508	32.518	10.12	7.698	15.099	2.745	5.797
FBtr0080508	10.082	4.499	3.54	7.142	4.535	1.331
FBtr0330122	2.05	0.455	0.692	1.739	0.148	1.805
FBtr0330123	3.015	0.948	0.353	5.179	1.161	1.172
FBtr0330125	1.014	0.862	0.352	1.571	0.19	0.952
FBtr0330124	2.237	0.454	2.721	2.552	0.045	2.243
FBtr0346962	3.017	0.948	0.353	5.185	1.161	1.172
FBtr0340654	3.256	0.456	0.694	5.278	0.149	2.993
FBtr0330126	4.58	0.544	0.074	5.352	1.278	1.351
FBtr0112709	2.282	0.456	0.073	1.706	0.292	1.132
FBtr0112710	2.281	0.456	0.073	1.705	0.292	1.132
FBtr0340656	2.976	0.945	0.354	5.056	1.157	1.168
FBtr0112708	0.999	0.455	0.182	1.253	0.148	0.776
FBtr0080463	0	0	0	0.285	0	0
FBtr0329824	0.56	0.423	0.44	2.063	0	0.316
FBtr0344665	112.168	21.078	23.321	48.841	12.454	24.027
FBtr0085082	677.785	315.467	333.665	415.796	247.618	243.482
FBtr0273310	42.345	12.357	5.243	33.559	9.907	6.448
FBtr0344664	35.966	10.474	4.275	36.645	9.221	4.805
FBtr0336726	268.736	23.624	68.495	219.159	14.8	23.238
FBtr0113746	2444.435	400.089	441.037	2142.777	419.789	379.435
FBtr0344093	82.679	20.911	12.963	68.223	13.211	22.565
FBtr0332273	91.259	86.672	69.431	72.429	67.655	68.728
FBtr0077989	1816.01	690.328	805.569	1919.705	607.345	686.272
FBtr0077116	1254.434	861.868	958.008	2299.192	705.665	765.32
FBtr0344538	1140.566	133.132	163.992	383.808	152.335	161.68
FBtr0089481	5.313	3.338	8.615	5.092	4.081	4.014
FBtr0344280	43.792	15.355	8.311	42.691	27.057	15.866
FBtr0089480	216.445	79.723	140.923	278.536	94.413	107.769
FBtr0344282	59.238	16.318	29.906	51.136	18.713	35.449
FBtr0089482	68.297	24.153	15.218	132.866	31.703	15.333
FBtr0344281	26.263	3.663	6.487	8.694	3.774	9.386
FBtr0083996	4	5	4	2	0	2
FBtr0086713	0.716	0.197	0.118	0.106	0	0.399
FBtr0307349	0.801	0.184	0.108	0.097	0	0.396
FBtr0307348	0.736	0.193	0.115	0.103	0	0.398
FBtr0307347	0.722	0.195	0.117	0.105	0	0.398
FBtr0079571	138.605	17.553	17.342	79.094	29.098	20.601
FBtr0079574	261.399	98.59	94.935	333.978	106.015	83.955
FBtr0079569	864.072	87.396	207.818	1127.11	107.849	172.062
FBtr0079572	3149.891	230.533	367.33	2772.278	410.816	314.959
FBtr0079568	87.847	17.352	8.996	45.523	8.057	10.049
FBtr0332498	22.738	4.927	5.664	9.964	2.988	4.779
FBtr0079573	848.916	104.509	60.32	1145.131	111.091	125.388
FBtr0079570	6534.299	1680.118	1714.725	3538.994	2057.379	2085.398
FBtr0079566	3653.093	1731.98	2260.31	7934.534	1266.47	1745.395
FBtr0079567	2771.036	380.048	472.57	1598.186	315.237	344.65
FBtr0084790	126	28	27	113	28	27
FBtr0290125	0	0	0	0	0	0
FBtr0344773	36.842	19.15	22.886	35.019	18.423	18.152
FBtr0344776	39.206	27.433	26.463	36.538	23.111	25.827
FBtr0344778	62.434	19.928	19.648	50.046	16.175	19.493
FBtr0344779	257.556	74.49	68.003	250.421	49.296	63.529
FBtr0086525	130	40.03	34	130	40	38
FBtr0084938	1555	577	655	1230.432	405	491
FBtr0077337	3639.516	1220	1406	3665.275	1051	1153.74
FBtr0076690	610	210	228	677	224	255
FBtr0330211	2.69	0	0	1.339	0	0.333
FBtr0330212	2.68	0	0	1.338	0	0.333
FBtr0113397	2.631	0	0	1.328	0	0.334
FBtr0113398	0	0	0	1	0.047	0
FBtr0087403	248.003	63.934	57.296	113.238	76.578	41.56
FBtr0087402	3292.001	1330.37	1428.704	3581.762	1185.422	1196.44
FBtr0346230	3.072	0	3.071	1.515	2.029	0.5
FBtr0085790	2.928	0	2.929	1.485	1.971	0.5
FBtr0344867	27.234	6.442	9.539	35.839	18.762	35.921
FBtr0306919	29.766	6.558	9.809	95.161	19.861	16.079
FBtr0083140	19	9	11	27	11	8
FBtr0084814	3374	1094	1255	3818	1007	1114
FBtr0346339	3.083	1.431	1.673	3.455	0.512	2.254
FBtr0330385	4.293	1.592	1.917	5.099	0.514	2.774
FBtr0301617	588.725	145.519	82.445	184.868	93.919	72.745
FBtr0085910	927.078	289.812	212.048	708.012	194.096	234.656
FBtr0332471	1108.93	125.154	106.17	561.205	142.67	108.636
FBtr0301616	1065.267	369.514	563.338	1851.914	460.315	453.963
FBtr0076697	6.985	3.942	6	8.965	8	2
FBtr0071136	60.711	35.933	19.922	24.794	3.971	24.141
FBtr0071135	65347.072	38513.063	45426.076	88488.114	34651.024	48277.855
FBtr0110990	4145.326	1787.677	1898.159	4484.513	1802.921	1772.161
FBtr0290096	833.674	247.323	311.841	1295.487	257.079	231.839
FBtr0070257	82	41	61	139	81	91
FBtr0082592	5.012	2.002	3	12.026	1	5.013
FBtr0305286	0	1	2	3	2	0
FBtr0074738	3.701	2.589	2.007	2.358	1.994	2.516
FBtr0344069	4.075	2.904	2.254	2.859	2.261	2.919
FBtr0074737	3.844	2.646	2.04	2.405	2.04	2.586
FBtr0074739	641.607	304.861	337.699	750.378	285.706	330.979
FBtr0083669	3.526	0.499	0.499	1.561	1.427	0.002
FBtr0079056	1	1	1	1	0	0
FBtr0080116	35.594	27.318	26.855	64.77	11.772	55.976
FBtr0333492	586.532	31.53	52.261	113.91	48.859	63.018
FBtr0080115	1667.183	738.696	824.897	2181.449	667.299	614.696
FBtr0345437	81.67	61.456	18.987	81.871	82.07	61.31
FBtr0112736	1	0	0	0	0	0
FBtr0076943	28.446	12.784	12.626	17.665	12.687	1.76
FBtr0330060	877.554	321.216	354.374	873.335	222.313	280.24
FBtr0071654	70.572	40.481	44.135	102.267	47.427	49.58
FBtr0071653	189.439	69.519	79.865	221.812	72.109	73.434
FBtr0083691	1198.983	305.656	266.667	1209.166	404.171	302.17
FBtr0344326	2520.452	1423.788	1498.311	3226.69	1064.904	1135.373
FBtr0344327	542.564	95.713	155.022	529.144	133.925	157.591
FBtr0345717	0.482	0.484	0.483	0.755	0	0.484
FBtr0080334	0.518	0.516	0.517	1.245	0	0.516
FBtr0344528	244.776	652.863	653.594	936.197	723.614	815.761
FBtr0343671	3.294	0.909	0.977	0.933	0	0.733
FBtr0080563	6.706	3.091	7.023	7.067	0	1.267
FBtr0344455	32.511	14.325	21.163	26.387	9.814	13.944
FBtr0299975	426.519	187.449	230.138	540.318	200.887	209.355
FBtr0072605	1802.195	685.706	798.992	1560.627	519.808	604.327
FBtr0331771	80.805	22.294	40.008	77.373	19.192	19.673
FBtr0333329	62.787	34.237	25.359	61.088	21.097	16.585
FBtr0073754	142.348	49.763	87.641	91.011	25.903	28.415
FBtr0073292	37.153	14.173	24.634	12.523	0.786	2.7
FBtr0073291	15.847	8.827	14.366	15.477	2.214	2.3
FBtr0071851	406.329	57.351	67.897	258.564	62.315	54.042
FBtr0071852	47.71	35.602	55.684	75.642	20.27	38.136
FBtr0071850	58.239	33.657	58.541	76.995	19.657	15.815
FBtr0342984	21.54	37.227	32.713	36.766	20.386	15.343
FBtr0071849	839.182	390.162	442.165	196.033	91.372	122.664
FBtr0073635	0	0	0	0	0	0
FBtr0080891	1537	482	642	1285	401	534
FBtr0100230	4	4	6	3	1	0
FBtr0078768	817.868	321.075	373.943	693.898	218	249.446
FBtr0112423	0	0	0	0	1	1
FBtr0082264	81.393	27.811	31.9	80.314	29	37.22
FBtr0082265	43.803	25.436	29.765	119.838	27.919	24.984
FBtr0082266	66.787	19.911	38.614	65.91	35.524	30.85
FBtr0100144	131.506	46.363	59.384	126.349	49.901	80.407
FBtr0305662	38.986	16.532	27.501	89.667	25.926	33.933
FBtr0113232	2.001	0	0.003	1	1	0
FBtr0073374	0	0	0	0	0	0
FBtr0085704	12072.962	4874.655	5805.404	10806.186	3703.828	4151.135
FBtr0310068	1437.789	348.466	599.462	957.276	380.33	170.687
FBtr0085706	62.754	18.597	16.56	40.059	22.697	18.613
FBtr0310072	513.092	24.719	27.628	675.371	29.04	24.359
FBtr0085705	48.885	319.484	204.482	99.235	349.684	166.411
FBtr0310424	96.88	22.131	26.397	100.93	31.363	18.009
FBtr0310070	34.432	15.917	23.099	119.137	42.159	15.597
FBtr0310069	26.285	16.149	18.411	67.693	33.252	15.818
FBtr0310071	51.714	21.547	18.873	57.938	19.542	17.36
FBtr0085707	101.032	21.336	18.682	616.08	21.104	39.01
FBtr0112436	24.932	11.734	7.373	28.331	3.124	8.326
FBtr0300028	77.068	3.266	20.627	85.669	11.876	6.674
FBtr0079534	13.367	6.624	9.003	27.513	7.188	10.791
FBtr0079533	24.633	5.376	10.997	22.487	16.812	12.209
FBtr0074727	69.45	65.722	51.383	83.273	67.573	44.394
FBtr0074728	1145.426	551.278	624.617	1197.727	451.536	533.533
FBtr0290065	1259.145	448.865	556.358	1712.799	521.628	533.211
FBtr0303510	3223.508	613.347	728.896	3254.434	997.573	786.065
FBtr0075567	516.497	605.103	757.867	2655.149	639.218	647.905
FBtr0332093	303.551	30.548	34.934	322.526	107.406	70.864
FBtr0332092	166.853	26.968	31.201	188.079	62.889	56.897
FBtr0075569	230.52	79.303	59.206	289.284	56.967	49.078
FBtr0075568	1578.362	625.488	556.613	453.904	377.614	320.334
FBtr0082274	4	1	4	6	2	3
FBtr0079984	420	144	184	301	116	140
FBtr0072810	489.931	181	220	578	175	211
FBtr0082152	0	0	0	0	0	0
FBtr0077645	665.648	156.678	166.266	5327.09	1953.36	2038.302
FBtr0077644	3772.589	1967.329	2208.801	1139.675	650.322	596.422
FBtr0273230	173.035	90.592	82.947	416.481	162.309	99.554
FBtr0331653	106.762	46.401	45.008	213.753	76.009	68.721
FBtr0085189	4016	1544	1717	3557	1252	1231
FBtr0072881	9	3	10	13	6	6
FBtr0080226	385	123	124	373	102	114
FBtr0083655	381	180	211	502	201	220
FBtr0333517	34.007	39.848	10.743	34.847	14.944	9.092
FBtr0079323	78.993	19.152	34.257	41.153	16.056	25.908
FBtr0082130	1148	366	431	1053	315	341
FBtr0077686	2.266	0.837	0.563	1.44	0.177	1.389
FBtr0335132	2.893	2.292	1.882	4.97	0.18	1.378
FBtr0077687	4.873	0.871	0.57	1.613	0.172	0.233
FBtr0299807	51.892	4.824	4.626	11.477	7.925	7.248
FBtr0078458	901.345	252.938	385.051	698.671	288.973	256.591
FBtr0113184	130.475	44.294	40.092	299.005	29.08	47.88
FBtr0332769	116.754	52.382	28.118	107.247	35.795	58.623
FBtr0078459	46.455	36.385	21.739	60.077	52.152	30.906
FBtr0331184	1176.421	478.823	508.737	1225.3	392.201	498.558
FBtr0081331	300.579	56.177	52.263	299.7	91.799	71.442
FBtr0340230	0.5	1.491	0.5	0.997	0.5	0
FBtr0079744	0.5	1.509	0.5	1.003	0.5	0
FBtr0078033	2326.76	1353.119	1731.118	2810.116	1752.174	2000.086
FBtr0078031	3006.856	1076.673	1142.127	4848.298	1425.38	1388.537
FBtr0078032	336.18	144.208	271.755	405.405	218.661	248.377
FBtr0113105	1.435	0	0.167	0.782	0.336	0.162
FBtr0301476	1.487	0	0.165	0.791	0.335	0.16
FBtr0071777	1.426	1	0.167	0.781	0.337	0.162
FBtr0082613	55	17	20	55	15	14
FBtr0089582	2287.104	1962.435	1804.883	922.851	692.441	452.192
FBtr0301487	4778.901	3391.995	3782.042	818.492	499.529	371.963
FBtr0335025	2933.825	787.651	853.853	4693.329	2002.729	1681.811
FBtr0089583	2993.785	527.832	525.379	4337.846	2282.018	2449.474
FBtr0335024	1655.003	560.946	470.823	11505.443	3314.355	2191.814
FBtr0089581	4771.336	1933.499	1812.166	538.228	390.901	333.532
FBtr0333843	11.577	2.138	12.128	5.868	0.169	0.18
FBtr0273411	23.714	14.049	12.959	15.642	14.648	9.808
FBtr0073005	2598.347	984	1036	1960	604	694
FBtr0072757	905.534	268.687	309.302	1155.613	286.033	322.96
FBtr0078957	7.73	6.08	6.151	19.926	6.387	8.467
FBtr0336485	19.278	6.31	4.225	11.305	5.613	4.931
FBtr0078094	623.152	259.916	245.608	727.67	273.91	253.774
FBtr0078095	121.599	21.487	33.519	64.909	33.897	67.798
FBtr0330651	138.249	34.597	58.873	78.421	14.193	24.428
FBtr0303447	1038.16	409.033	552.984	835.879	356.306	330.389
FBtr0079870	280.84	162.967	81.016	127.121	67.694	210.611
FBtr0083212	130.716	33.576	41.192	193.307	33.336	50.073
FBtr0302549	296.28	111.424	152.808	244.65	108.664	106.927
FBtr0332136	9.84	8.222	7.332	10.22	3.263	12.05
FBtr0076717	2896.815	1184.098	1268.549	3570.897	1099.045	1227.948
FBtr0345035	560.61	111.68	190.119	95.883	322.692	253.003
FBtr0305147	443.508	33.979	22.185	198.071	37.21	62.341
FBtr0077368	1317.703	553.64	579.167	2340.746	549.042	706.15
FBtr0309240	396.45	297.971	443.96	152.267	284.396	228.645
FBtr0339498	1490.247	145.438	134.762	1024.106	173.389	138.071
FBtr0080063	36.723	14.172	10.23	25.603	9.461	7.585
FBtr0331670	9.277	6.828	5.77	8.397	5.539	9.415
FBtr0084824	2	1	2	2	0	0
FBtr0072050	0	0	0	0	0	0
FBtr0072051	0	0	0	0	0	0
FBtr0072950	283.711	86.557	76.338	186.087	73.185	107.289
FBtr0072952	4455.653	1471.287	1197.455	1386.891	1103.371	854.564
FBtr0072954	30160.951	22126.822	20606.488	46068.823	19309.435	20546.6
FBtr0072951	31876.883	15750.334	16859.973	28563.642	11444.696	12270.705
FBtr0072953	7095.804	1786.998	1004.736	7154.42	958.297	784.838
FBtr0077465	351.197	188.092	285.232	359.316	161.076	109.56
FBtr0334266	150.413	53.99	53.141	116.188	56.525	40.623
FBtr0334265	303.39	40.918	37.627	114.496	27.399	46.817
FBtr0343647	484.515	228.298	447.119	516.638	196.137	201.915
FBtr0073520	5220.303	1895.702	2042.881	5705.461	1729.863	1855.085
FBtr0070555	1	0	0	2	0	1
FBtr0335233	0.996	0	0	0.5	0	0.5
FBtr0084855	1.004	0	0	0.5	0	0.5
FBtr0072714	4	0	0	6	2	1
FBtr0078518	0	0	0	0	0	0.524
FBtr0289975	0	0	0	0	0	0.476
FBtr0080392	1.383	0.963	1.012	0.865	0.473	1.185
FBtr0340539	1.371	0.959	1.541	1.173	0.93	1.177
FBtr0340540	13.622	0.94	4.288	11.67	3.435	2.458
FBtr0080393	0.529	0.204	0.161	1.389	0.182	0.18
FBtr0087728	506.978	227.293	222.782	326.748	122.182	144.647
FBtr0304566	3.942	1.907	0	1.934	0	0
FBtr0303834	0.058	0.093	0	0.066	0	0
FBtr0070797	36.004	12	18	56	26	17
FBtr0087521	449	157	180	465	120	144
FBtr0082617	0	0	0	0	0	0
FBtr0345606	546.382	371.116	513.852	231.958	358.414	388.057
FBtr0077121	6761.512	2623.207	3129.124	8526.71	2470.675	2929.893
FBtr0345901	76.105	61.677	62.024	73.331	16.911	32.05
FBtr0299877	10.016	1.727	5.142	8.337	3.454	5.285
FBtr0337041	560.27	87.562	76.406	489.872	48.014	59.41
FBtr0089836	161.675	28.089	35.227	103.173	34.432	33.533
FBtr0083134	856.069	335.445	387.333	989.954	259.615	332.087
FBtr0083135	74.931	13.555	6.667	51.046	25.385	7.913
FBtr0340086	24.122	3.026	7.001	49.842	8.477	10.703
FBtr0299936	21.791	1	0	13.101	4.701	1
FBtr0299937	0.163	0	0	0.176	0.159	0
FBtr0331847	636.719	67.397	37.141	261.57	48.961	45.192
FBtr0075245	370.806	308.398	484.564	796.947	348.999	279.648
FBtr0075246	392.475	148.205	104.295	415.483	117.04	196.16
FBtr0080588	4.126	1.025	2.149	13.783	4.757	9.354
FBtr0343689	3.49	0.971	1.836	9.821	6.239	8.195
FBtr0080589	3.592	1.003	2.015	26.186	10.004	16.451
FBtr0074339	339.736	124.282	161.996	231.33	77.282	111.979
FBtr0301687	2.735	0	0	0.973	0.499	1
FBtr0085975	1.265	0	0	1.027	0.501	0
FBtr0300649	294.708	166.25	121.513	98.336	33.666	56.057
FBtr0088554	28538.134	13409.75	16219.487	47757.435	17224.334	21101.943
FBtr0074491	0	0.504	0	0.504	0	0.504
FBtr0329827	1	0.496	0	0.496	0	0.497
FBtr0112998	0	0.497	0	0.497	0	0.498
FBtr0100574	0	0.502	0	0.502	0	0.502
FBtr0113315	20.043	9	9	24	8	5
FBtr0300817	0	0	0	1	0	0
FBtr0078689	66.771	22.974	13.959	79.138	31.245	25.377
FBtr0078692	76.787	80.223	20.27	98.326	48.508	44.829
FBtr0290215	222.442	66.804	153.771	372.536	68.247	111.794
FBtr0081963	18.601	12.474	8.513	43.561	11.599	12.232
FBtr0081962	625.258	166.358	247.153	440.027	150.469	272.699
FBtr0081964	296.142	99.168	82.334	432.412	89.932	19.069
FBtr0073637	549	212	241	639	121	206
FBtr0074821	79.569	33.239	36.902	74.523	22.66	15.126
FBtr0074820	69.431	36.761	28.098	24.477	25.34	28.874
FBtr0084584	374.665	105	121	382.92	77	106.94
FBtr0087842	6258.682	1744.805	2132.697	5686.349	1589.99	1761.232
FBtr0087841	360.208	151.318	131.568	461.584	120.064	152.073
FBtr0087843	275.119	364.876	244.735	349.067	202.946	224.696
FBtr0085657	4	1	1	3	0	0
FBtr0077537	822.933	262.453	300.414	682.255	169.626	196.609
FBtr0077538	314.067	110.547	158.586	299.745	120.374	114.391
FBtr0078992	416	162	170	485	127	162
FBtr0290275	1.074	0	0.504	0	0	0
FBtr0344323	0.926	0	0.496	0	0	0
FBtr0310028	69.817	19.891	22.572	82.757	28.968	26.617
FBtr0078081	3021.067	1119.105	1406.33	3661.697	1035.65	1231.989
FBtr0310029	99.038	63.982	57.738	82.63	8.645	62.852
FBtr0078082	41.078	9.022	17.36	34.566	9.736	5.542
FBtr0074039	290.81	139.098	219.243	362.61	131.269	117.638
FBtr0310060	85.926	65.151	30.549	172.695	71.075	41.703
FBtr0074040	230.756	42.287	51.042	194.166	53.616	56.153
FBtr0310061	132.677	35.754	44.883	105.956	21.515	61.203
FBtr0099994	0	0	0	1	0	0
FBtr0082879	0	0	0	0	0	0
FBtr0084475	0	0	0	0	0	0
FBtr0306349	2103.795	1261.052	1036.653	582.807	888.642	1039.221
FBtr0306347	1020.603	409.497	456.019	1076.852	290.981	466.874
FBtr0084039	6218.527	2213.994	3192.47	6082.602	1760.718	1320.6
FBtr0306348	501.28	339.456	290.858	351.738	238.658	429.305
FBtr0343286	85.091	37.469	34.584	66.935	22.731	22.128
FBtr0343283	70.576	36.592	34.027	73.607	29.072	24.619
FBtr0343285	72.648	39.973	32.129	79.913	22.922	24.574
FBtr0343287	67.535	35.562	34.892	55.556	29.29	22.639
FBtr0113464	64.482	34.787	28.319	71.281	24.897	23.409
FBtr0343284	70.668	36.617	34.048	73.708	29.088	24.63
FBtr0083631	3	0	0	1	3	0
FBtr0074744	2283.465	820.847	1326.498	2224.072	753.267	737.805
FBtr0334277	100.118	46.82	61.221	83.734	48.106	42.094
FBtr0074743	437.039	457.824	239.281	326.678	71.614	251.16
FBtr0331846	0.5	0	0	0.5	0	0
FBtr0075242	0.5	0	0	0.5	0	0
FBtr0087676	8.136	6	4	13	3	3
FBtr0332693	100.085	26.317	38.064	367.834	41.809	35.069
FBtr0074826	232.481	55.728	60.421	322.409	117.923	89.368
FBtr0074825	606.434	228.955	314.514	464.758	177.267	220.562
FBtr0073323	13.005	1	1	14	5	3
FBtr0080955	0	0	0	0	0	0
FBtr0346585	0	0	0	0	0	0
FBtr0299605	0	0	0	0.25	0	0
FBtr0332865	0	0	0	0.25	0	0
FBtr0332866	0	0	0	0.25	0	0
FBtr0332864	0	0	0	0.25	0	0
FBtr0114558	21.492	7.171	11.152	16.49	7.138	5.125
FBtr0078825	8.12	2	2	6.057	2	0
FBtr0071324	590	285	337	732	286	301
FBtr0080384	29.393	5.15	8.754	23.858	7.632	7.3
FBtr0333092	15.607	10.963	12.246	18.142	4.368	6.7
FBtr0088159	1.181	0.25	0.25	0.4	0.5	0.123
FBtr0081288	529	147	184	603	144	189
FBtr0300401	230.331	86.603	65.918	194.681	97.588	71.225
FBtr0304948	45.025	17.85	16.332	30.325	15.411	14.261
FBtr0300404	69.239	65.635	44.617	189.847	29.907	33.899
FBtr0300403	91.675	35.283	28.572	136.649	32.609	28.323
FBtr0300402	684.596	219.094	225.931	788.211	199.017	222.209
FBtr0304951	30.092	7.508	7.665	16.093	7.714	7.369
FBtr0304953	73.349	11.837	10.198	37.681	12.485	9.959
FBtr0304950	33.455	7.37	6.858	15.829	7.829	6.749
FBtr0304952	28.091	5.637	5.212	16.579	9.874	7.061
FBtr0300400	257.951	44.188	89.697	184.034	38.566	65.947
FBtr0308617	263.169	52.632	49.282	133.217	36.883	41.888
FBtr0343519	62.719	15.713	29.175	48.066	23.319	14.723
FBtr0074211	111.783	22.484	28.09	34.061	36.182	34.223
FBtr0308618	12.429	7.04	4.815	14.345	3.78	4.546
FBtr0308619	48.176	12.717	16.174	73.999	9.504	11.617
FBtr0074212	1340.596	384.92	494.874	1287.461	349.002	361.698
